[ 2026-07-09 14:02:26,530 ] 16 network_security.logging.logger - INFO - Initiate the data ingestion
[ 2026-07-09 14:02:30,328 ] 69 network_security.logging.logger - INFO - Performed train test split on the dataframe
[ 2026-07-09 14:02:30,328 ] 71 network_security.logging.logger - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2026-07-09 14:02:30,328 ] 79 network_security.logging.logger - INFO - Exporting train and test file path.
[ 2026-07-09 14:02:30,352 ] 88 network_security.logging.logger - INFO - Exported train and test file path.
[ 2026-07-09 14:02:30,352 ] 18 network_security.logging.logger - INFO - Data Initiation Completed
[ 2026-07-09 14:02:30,364 ] 22 network_security.logging.logger - INFO - Initiate the data Validation
[ 2026-07-09 14:02:30,493 ] 32 network_security.logging.logger - INFO - Required number of columns:2
[ 2026-07-09 14:02:30,493 ] 33 network_security.logging.logger - INFO - Data frame has columns:31
[ 2026-07-09 14:02:30,493 ] 32 network_security.logging.logger - INFO - Required number of columns:2
[ 2026-07-09 14:02:30,493 ] 33 network_security.logging.logger - INFO - Data frame has columns:31
[ 2026-07-09 14:02:30,578 ] 24 network_security.logging.logger - INFO - data Validation Completed
[ 2026-07-09 14:02:30,578 ] 27 network_security.logging.logger - INFO - DATA TRANSFORMATION STARTED
[ 2026-07-09 14:02:30,578 ] 63 network_security.logging.logger - INFO - Entered initiate_data_transformation method of DataTransformation class
[ 2026-07-09 14:02:30,578 ] 65 network_security.logging.logger - INFO - Starting data transformation
[ 2026-07-09 14:02:30,600 ] 48 network_security.logging.logger - INFO - Entered get_data_trnasformer_object method of Trnasformation class
[ 2026-07-09 14:02:30,600 ] 53 network_security.logging.logger - INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[ 2026-07-09 14:02:30,636 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2026-07-09 14:02:30,638 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2026-07-09 14:02:30,638 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2026-07-09 14:02:30,639 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2026-07-09 14:02:30,640 ] 31 network_security.logging.logger - INFO - DATA TRANSFORMATION COMPLETED
